book_id,title,author,price,description,publisher,max_rank,avg_rank,min_rank,weeks_on_list,start_year,start_month,start_day,keyword_crime,keyword_murder,keyword_mystery,keyword_relationship,keyword_newyork,keyword_starwars
markhelprin_insunlightandinshadow,IN SUNLIGHT AND IN SHADOW,Mark Helprin,28.0,A nostalgic romance set in post-World War II New York.,Houghton Mifflin Harcourt,19.0,17.0,15.0,2,2012,10,6,False,False,False,True,True,False
marthagrimes_theblackcat,THE BLACK CAT,Martha Grimes,25.95,An unknown woman dressed to kill is found shot to death on the patio of a modest village pub; a Richard Jury mystery.,Viking,19.0,13.5,8.0,2,2010,4,11,True,False,True,False,False,False
marthagrimes_vertigo42,VERTIGO 42,Martha Grimes,,,Scribner,16.0,16.0,16.0,1,2014,6,7,False,False,False,False,False,False
marthahallkelly_lilacgirls,LILAC GIRLS,Martha Hall Kelly,,A story of three women’s lives during and after World War II.,Ballantine,19.0,15.5,13.0,6,2016,4,9,False,False,False,False,False,False
martincruzsmith_tatiana,TATIANA,Martin Cruz Smith,,"A dead translator’s coded notebook may hold the key to the murders of a muckraking journalist and an oligarch in the former Soviet Union. Arkady Renko, a senior investigator in the Moscow prosecutor’s office, is on the case.",Simon & Schuster,12.0,12.0,12.0,1,2013,11,16,True,True,True,False,False,False
martincruzsmith_threestations,THREE STATIONS,Martin Cruz Smith,25.99,Inspector Arkady Renko faces corrupt Russian capitalists and bureaucrats.,Simon & Schuster,18.0,11.666666666666666,7.0,3,2010,8,22,False,False,False,False,False,False
maryalicemonroe_beachhouseforrent,BEACH HOUSE FOR RENT,Mary Alice Monroe,,A woman who has rented out her South Carolina beach house for the summer winds up sharing it with her tenant when is faced with a tragedy.,Gallery,12.0,12.0,12.0,1,2017,6,24,False,False,False,False,False,False
maryalicemonroe_beachhousereunion,BEACH HOUSE REUNION,Mary Alice Monroe,,Three generations of a family gather one summer in South Carolina.,Gallery,6.0,6.0,6.0,1,2018,5,26,False,False,False,False,False,False
maryannshafferandanniebarrows_theguernseyliteraryandpotatopeelpiesociety,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,Mary Ann Shaffer and Annie Barrows,22.0,"After World War II, a journalist travels to the island of Guernsey to meet residents who resisted the Nazi occupation.",Dial,19.0,10.7,3.0,40,2008,8,2,False,False,False,False,False,False
marybalogh_asecretaffair,A SECRET AFFAIR,Mary Balogh,24.0,The young widow of an elderly duke falls in love with Constantine Huxtable in the final entry of the Huxtable family series.,Delacorte,10.0,10.0,10.0,1,2010,5,23,False,False,False,True,False,False
marybalogh_seducinganangel,SEDUCING AN ANGEL,Mary Balogh,23.0,"In Regency England, Stephen Huxtable falls for a would-be courtesan who has been accused of murder.",Delacorte,18.0,14.0,10.0,2,2009,5,23,True,True,False,False,False,False
maryhigginsclark_allbymyselfalone,"ALL BY MYSELF, ALONE",Mary Higgins Clark,,"On a luxury cruise ship, a wealthy aristocrat is found murdered, and her emerald necklace has disappeared.",Simon & Schuster,13.0,6.833333333333333,2.0,6,2017,4,8,True,True,False,False,False,False
maryhigginsclark_astimegoesby,AS TIME GOES BY,Mary Higgins Clark,,Secrets emerge when a television journalist searching for her birth mother covers the trial of the widow of a wealthy doctor.,Simon & Schuster,14.0,7.4,1.0,5,2016,4,9,False,False,True,False,False,False
maryhigginsclark_daddysgoneahunting,DADDY'S GONE A HUNTING,Mary Higgins Clark,26.99,Two sisters are threatened by a dark secret from their family's past.,Simon & Schuster,16.0,6.833333333333333,1.0,6,2013,4,13,False,False,True,False,False,False
maryhigginsclark_deathwearsabeautymaskandotherstories,DEATH WEARS A BEAUTY MASK AND OTHER STORIES,Mary Higgins Clark,,Short fiction spanning Clark’s career; the title novella is set in the New York fashion world of the 1970s.,Simon & Schuster,18.0,15.333333333333334,12.0,3,2015,5,2,False,False,False,False,True,False
maryhigginsclark_illwalkalone,I’LL WALK ALONE,Mary Higgins Clark,25.990000000000002,A woman haunted by the disappearance of her young son discovers that someone has stolen her identity.,Simon & Schuster,16.0,8.625,3.0,8,2011,4,9,True,False,True,False,False,False
maryhigginsclark_ivegotmyeyesonyou,I'VE GOT MY EYES ON YOU,Mary Higgins Clark,,A high school guidance counselor tries to uncover the identity of her sister’s murderer.,Simon & Schuster,13.0,6.333333333333333,1.0,6,2018,4,7,True,True,True,False,False,False
maryhigginsclark_ivegotyouundermyskin,I'VE GOT YOU UNDER MY SKIN,Mary Higgins Clark,,The producer of a true-crime show must contend with participants with secrets as well as her husband’s murderer.,Simon & Schuster,14.0,5.666666666666667,1.0,6,2014,4,5,True,True,True,False,False,False
maryhigginsclark_justtakemyheart,JUST TAKE MY HEART,Mary Higgins Clark,25.949999999999996,A detective who has had a heart transplant discovers that her life is at risk when she tries a murder case.,Simon & Schuster,15.0,6.428571428571429,1.0,7,2009,4,11,True,True,True,False,False,False
maryhigginsclark_thelostyears,THE LOST YEARS,Mary Higgins Clark,26.99,"When a biblical scholar who made an amazing discovery is murdered, his daughter hunts for the killer (and a missing document).",Simon & Schuster,13.0,6.333333333333333,1.0,6,2012,4,7,True,True,True,False,False,False
maryhigginsclark_themelodylingerson,THE MELODY LINGERS ON,Mary Higgins Clark,,A designer is drawn into the lives of family of a hedge fund billionaire who has disappeared suspiciously.,Simon & Schuster,17.0,10.75,6.0,4,2015,6,27,True,False,False,False,False,False
maryhigginsclark_theshadowofyoursmile,THE SHADOW OF YOUR SMILE,Mary Higgins Clark,25.99,An elderly woman must decide whether to reveal a family secret.,Simon & Schuster,18.0,9.0,1.0,7,2010,4,18,False,False,True,False,False,False
maryhigginsclarkandalafairburke_alldressedinwhite,ALL DRESSED IN WHITE,Mary Higgins Clark and Alafair Burke,,"A TV producer investigates a bride’s disappearance for her show, “Under Suspicion.”",Simon & Schuster,19.0,13.5,7.0,4,2015,11,21,True,False,True,False,False,False
maryhigginsclarkandalafairburke_everybreathyoutake,EVERY BREATH YOU TAKE,Mary Higgins Clark and Alafair Burke,,Laurie Moran investigates the murder of a wealthy widow who was pushed from the roof of the Metropolitan Museum of Art.,Simon & Schuster,10.0,8.5,7.0,2,2017,11,11,True,True,True,False,False,False
maryhigginsclarkandalafairburke_thecinderellamurder,THE CINDERELLA MURDER,Mary Higgins Clark and Alafair Burke,,A  TV producer plans a show about a cold case — the murder of a U.C.L.A. student who was found with one shoe missing.,Simon & Schuster,17.0,13.333333333333334,6.0,6,2014,11,22,True,True,False,False,False,False
maryhigginsclarkandalafairburke_thesleepingbeautykiller,THE SLEEPING BEAUTY KILLER,Mary Higgins Clark and Alafair Burke,,"A woman just released from prison begs Laurie Morgan, the producer of the TV show “Under Suspicion,” to help clear her name.",Simon & Schuster,20.0,15.333333333333334,11.0,3,2016,11,19,False,False,False,False,False,False
maryhigginsclarkandcarolhigginsclark_dashingthroughthesnow,DASHING THROUGH THE SNOW,Mary Higgins Clark and Carol Higgins Clark,23.0,Life in a picturesque New Hampshire town is not what it seems.,Simon & Schuster,20.0,15.6,9.0,5,2008,11,22,False,False,False,False,False,False
maryjanicedavidson_undeadandunfinished,UNDEAD AND UNFINISHED,MaryJanice Davidson,24.95,"Betsy Taylor, a suburban vampire queen, makes a deal with the Devil that involves traveling to hell with her kid sister.",Berkley Sensation,15.0,15.0,15.0,1,2010,7,11,False,False,False,False,False,False
maryjanicedavidson_undeadandunwelcome,UNDEAD AND UNWELCOME,MaryJanice Davidson,24.95,"Betsy Taylor, a suburban vampire queen, tangles with a pack of werewolves.",Berkley Sensation,14.0,14.0,14.0,1,2009,6,6,False,False,False,False,False,False
marykayandrews_beachtown,BEACH TOWN,Mary Kay Andrews,,Complications arise when a Hollywood location scout tries to arrange a shoot in a Florida Gulf Coast town.,St. Martin's,17.0,12.0,6.0,4,2015,5,23,False,False,False,False,False,False
marykayandrews_ladiesnight,LADIES' NIGHT,Mary Kay Andrews,,"After separating from her husband, a lifestyle blogger moves in with her mother and attends divorce counseling sessions.",St. Martin's,19.0,13.333333333333334,5.0,3,2013,6,8,False,False,False,True,False,False
marykayandrews_savethedate,SAVE THE DATE,Mary Kay Andrews,,"A wedding florist tries to shore up her career with Savannah's society event of the season. But she has competition, and other complications.",St. Martin's,9.0,9.0,9.0,1,2014,6,7,False,False,False,False,False,False
marykayandrews_springfever,SPRING FEVER,Mary Kay Andrews,25.99,Annajane Hudgens must decide whether she wants to reunite with her ex-husband.,St. Martin's,19.0,12.0,5.0,2,2012,6,9,False,False,False,False,False,False
marykayandrews_summerrental,SUMMER RENTAL,Mary Kay Andrews,25.99,Three friends in their mid-30s spend a month on North Carolina’s Outer Banks.,St. Martin's,19.0,13.6,5.0,5,2011,6,11,False,False,False,False,False,False
marykayandrews_thefixerupper,THE FIXER UPPER,Mary Kay Andrews,25.99,An unemployed Washingon lobbyist helps restore a family home in small-town Georgia.,Harper/HarperCollins,17.0,15.0,13.0,2,2009,6,27,False,False,False,False,False,False
marykayandrews_thehightideclub,THE HIGH TIDE CLUB,Mary Kay Andrews,,"An eccentric millionaire enlists the attorney Brooke Trappnell to fix old wrongs, which sets up a potential scandal and murder.",St. Martin's,12.0,7.25,3.0,4,2018,5,12,True,True,False,False,False,False
marykayandrews_theweekenders,THE WEEKENDERS,Mary Kay Andrews,,"On the North Carolina island of Belle Isle, a woman investigates her husband’s shady financial affairs after his mysterious death.",St. Martin's,15.0,8.2,3.0,5,2016,5,21,True,False,True,True,False,False
maryoliver_athousandmornings,A THOUSAND MORNINGS,Mary Oliver,,,Penguin Press,20.0,19.5,19.0,2,2012,10,13,False,False,False,False,False,False
maryoliver_bluehorses,BLUE HORSES,Mary Oliver,,Poems full of natural imagery from the Pulitzer Prize-winning poet.,Penguin Press,15.0,15.0,15.0,1,2014,10,18,False,False,False,False,False,False
maryoliver_dogsongs,DOG SONGS,Mary Oliver,,"The dogs who have shared the life of the Pulitzer Prize-winning poet, in 35 poems and an essay.",Penguin Press,20.0,15.4,5.0,5,2013,10,12,False,False,False,False,False,False
matthewthomas_wearenotourselves,WE ARE NOT OURSELVES,Matthew Thomas,,"Three generations of a New York Irish-American family wrestle with economic and domestic aspirations and, finally, with a terrible disease. ",Simon & Schuster,20.0,13.4,6.0,5,2014,8,23,False,False,False,False,True,False
mcbeaton_deathofyesterday,DEATH OF YESTERDAY,M C Beaton,,,Grand Central,18.0,18.0,18.0,1,2013,3,30,False,False,False,False,False,False
mcbeaton_hissandhers,HISS AND HERS,M C Beaton,,,Minotaur,18.0,18.0,18.0,1,2012,9,22,False,False,False,False,False,False
meganmccafferty_perfectfifths,PERFECT FIFTHS,Megan McCafferty,22.0,The final book in the Jessica Darling series.,Crown,13.0,13.0,13.0,1,2009,4,18,False,False,False,False,False,False
megcabot_queenofbabblegetshitched,QUEEN OF BABBLE GETS HITCHED,Meg Cabot,,,HarperCollins Publishers,20.0,20.0,20.0,1,2008,6,28,False,False,False,False,False,False
megwolitzer_thefemalepersuasion,THE FEMALE PERSUASION,Meg Wolitzer,,The relationship between a college freshman and a famous feminist reveals the challenges of intergenerational feminism.,Riverhead,15.0,7.0,2.0,5,2018,4,7,False,False,False,True,False,False
megwolitzer_theinterestings,THE INTERESTINGS,Meg Wolitzer,27.95,"Six friends meet in the 1970s at a summer arts camp, and pursue success, and one another, over succeeding decades.",Riverhead,20.0,13.4,11.0,5,2013,4,13,False,False,False,False,False,False
melaniebenjamin_theaviatorswife,THE AVIATOR'S WIFE,Melanie Benjamin,26.0,This novel pulls back the curtain on one of America’s most extraordinary couples: Charles Lindbergh and Anne Morrow Lindbergh. ,Delacorte,19.0,17.0,15.0,2,2013,1,19,False,False,False,False,False,False
melaniebenjamin_theswansoffifthavenue,THE SWANS OF FIFTH AVENUE,Melanie Benjamin,,"A novel based on the friendship between Truman Capote and Babe Paley and her coterie, which began in the 1950s and ended 20 years later in scandal.",Delacorte,18.0,13.875,9.0,8,2016,1,30,False,False,False,False,False,False
mercedeslackey_foundation,FOUNDATION,Mercedes Lackey,,,DAW,20.0,20.0,20.0,1,2008,10,11,False,False,False,False,False,False
mercedeslackey_redoubt,REDOUBT,Mercedes Lackey,,,DAW,20.0,20.0,20.0,1,2012,10,6,False,False,False,False,False,False
michaelbrandman_robertbparkersdamnedifyoudo,ROBERT B. PARKER’S DAMNED IF YOU DO,Michael Brandman,,"A continuation of Parker’s series featuring Jesse Stone, the chief of police in Paradise, Mass.  ",Putnam,15.0,10.5,6.0,2,2013,9,14,False,False,False,False,False,False
michaelbrandman_robertbparkersfoolmetwice,ROBERT B. PARKER'S FOOL ME TWICE,Michael Brandman,25.95,"Jesse Stone, the chief of police in Paradise, Mass., deals with the arrest of a troubled movie star; a continuation of the series by Parker, who died in 2010.",Putnam,19.0,14.333333333333334,10.0,3,2012,9,15,False,False,False,False,False,False
michaelbrandman_robertbparkerskillingtheblues,ROBERT B. PARKER’S KILLING THE BLUES,Michael Brandman,25.95,"Jesse Stone, the chief of police in Paradise, Mass., confronts an outbreak of murders; a continuation of the series by Parker, who died in 2010.",Putnam,16.0,10.666666666666666,5.0,3,2011,9,17,True,True,False,False,False,False
michaelchabon_moonglow,MOONGLOW,Michael Chabon,,"A novel that presents itself as a memoir of an elderly World War II veteran and his wife, a Holocaust survivor, who resemble Chabon’s maternal grandparents.",Harper/HarperCollins,20.0,14.0,11.0,7,2016,11,26,False,False,False,False,False,False
michaelchabon_telegraphavenue,TELEGRAPH AVENUE,Michael Chabon,27.99,"Fathers and sons in Berkeley and Oakland, Calif.",Harper/HarperCollins,14.0,9.4,5.0,5,2012,9,15,False,False,False,False,False,False
michaelconnelly_ninedragons,NINE DRAGONS,Michael Connelly,27.99,The Los Angeles detective Harry Bosch fights crime at home and in Hong Kong.,"Little, Brown",19.0,10.166666666666666,3.0,6,2009,10,17,True,False,True,False,False,False
michaelconnelly_theblackbox,THE BLACK BOX,Michael Connelly,27.99,"In a case that spans 20 years, the Los Angeles detective Harry Bosch links the bullet from a recent crime to a file from 1992, the killing of a young female photographer during the race riots.","Little, Brown",13.0,8.666666666666666,2.0,6,2012,12,1,True,False,True,False,False,False
michaelconnelly_thebrassverdict,THE BRASS VERDICT,Michael Connelly,26.0,Harry Bosch and Mickey Haller (the Lincoln lawyer) team up to find a killer.,"Little, Brown",19.0,9.5,1.0,8,2008,10,18,True,False,False,False,False,False
michaelconnelly_theburningroom,THE BURNING ROOM,Michael Connelly,,The Los Angeles detective Harry Bosch and his new partner investigate two long-unsolved cases.,"Little, Brown",13.0,6.777777777777778,2.0,9,2014,11,8,False,False,True,False,False,False
michaelconnelly_thecrossing,THE CROSSING,Michael Connelly,,"The retired detective Harry Bosch reluctantly agrees to help his half brother, a defense attorney, and his investigations lead him inside the L.A.P.D.","Little, Brown",18.0,11.3,2.0,10,2015,11,7,False,False,True,False,False,False
michaelconnelly_thedrop,THE DROP,Michael Connelly,27.99,Harry Bosch of the L.A.P.D. uncovers both the operations of a sadistic killer and a political conspiracy.,"Little, Brown",13.0,8.833333333333334,1.0,6,2011,12,3,True,False,True,False,False,False
michaelconnelly_thefifthwitness,THE FIFTH WITNESS,Michael Connelly,27.99,The defense lawyer Mickey Haller represents a woman facing home foreclosure who is accused of killing a banker.,"Little, Brown",19.0,8.7,1.0,10,2011,4,9,True,False,False,False,False,False
michaelconnelly_thegodsofguilt,THE GODS OF GUILT,Michael Connelly,,"Mickey Haller, a.k.a. the Lincoln lawyer, defends a “digital pimp” accused of murder. Outside the courtroom, he confronts killers, crooked cops and an angry daughter.","Little, Brown",14.0,10.222222222222221,3.0,9,2013,12,7,True,True,False,False,False,False
michaelconnelly_thelateshow,THE LATE SHOW,Michael Connelly,,"Renée Ballard, a young detective with the L.A.P.D., investigates crimes against two women","Little, Brown",8.0,3.2857142857142856,1.0,7,2017,7,22,True,False,True,False,False,False
michaelconnelly_thereversal,THE REVERSAL,Michael Connelly,27.99,The defense lawyer Mickey Haller and the L.A.P.D. detective Harry Bosch join forces against a child-killer.,"Little, Brown",20.0,9.666666666666666,1.0,6,2010,10,10,True,False,True,False,False,False
michaelconnelly_thescarecrow,THE SCARECROW,Michael Connelly,27.99,A Los Angeles Times reporter tracks a devious killer.,"Little, Brown",15.0,6.666666666666667,1.0,6,2009,5,30,True,False,False,False,False,False
michaelconnelly_thewrongsideofgoodbye,THE WRONG SIDE OF GOODBYE,Michael Connelly,,"he detective Harry Bosch helps a small police department track a serial rapist, while as a P.I. he aids a billionaire in search of a possible heir.","Little, Brown",17.0,9.75,2.0,12,2016,11,5,False,False,True,False,False,False
michaelconnelly_twokindsoftruth,TWO KINDS OF TRUTH,Michael Connelly,,"While he investigates the murder of two pharmacists, an old case comes back to haunt Harry Bosch.","Little, Brown",14.0,9.222222222222221,2.0,9,2017,11,4,True,True,True,False,False,False
michaelcrichton_dragonteeth,DRAGON TEETH,Michael Crichton,,"A college student joins a fossil-hunting expedition in the 19th-century West and is caught up in the rivalry between two paleontologists. A recently discovered manuscript by Crichton, who died in 2008.",Harper/HarperCollins,12.0,6.571428571428571,2.0,7,2017,5,27,False,False,True,False,False,False
michaelcrichton_piratelatitudes,PIRATE LATITUDES,Michael Crichton,27.990000000000002,"In the 17th-century Caribbean, a British pirate attacks a Spanish galleon; this manuscript was found in Crichton’s files after his death in 2008.",Harper/HarperCollins,19.0,9.555555555555555,2.0,9,2009,11,28,True,False,False,False,False,False
michaelcrichtonandrichardpreston_micro,MICRO,Michael Crichton and Richard Preston,28.99,"Seven graduate students from Cambridge travel to Hawaii, where they are miniaturized by an evil entrepreneur; they escape to the rain forest, where, only six inches tall, they do battle with insects. Crichton completed part of this novel before his death in 2008.",Harper/HarperCollins,13.0,10.666666666666666,6.0,6,2011,11,26,True,False,False,False,False,False
michaelcunningham_thesnowqueen,THE SNOW QUEEN,Michael Cunningham,,,"Farrar, Straus & Giroux",20.0,20.0,20.0,1,2014,5,10,False,False,False,False,False,False
michaelondaatje_warlight,WARLIGHT,Michael Ondaatje,,"In Britain after World War II, a pair of teenage siblings are taken under the tutelage of a mysterious man and his cronies who served during the war.",Knopf,15.0,9.5,6.0,4,2018,5,12,False,False,True,False,False,False
michaelpalmer_aheartbeataway,A HEARTBEAT AWAY,Michael Palmer,27.99,A terrorist group unleashes a deadly virus in the Capitol on the night of the State of the Union address.,St. Martin's,15.0,12.5,10.0,2,2011,2,19,True,False,False,False,False,False
michaelpalmer_oathofoffice,OATH OF OFFICE,Michael Palmer,,,St. Martin's,17.0,17.0,17.0,1,2012,2,18,False,False,False,False,False,False
michaelpalmer_secondopinion,SECOND OPINION,Michael Palmer,,A Boston doctor is the target of a plot that begins with a staged hit-and-run accident that nearly kills him.,St. Martin's,19.0,19.0,19.0,1,2009,2,21,True,False,False,False,False,False
michaelpalmer_thelastsurgeon,THE LAST SURGEON,Michael Palmer,26.99,A surgeon and a nurse track a killer whose specialty is murders that don’t look like murder.,St. Martin's,20.0,17.5,15.0,2,2010,2,21,True,True,False,False,False,False
michaelsavage_abuseofpower,ABUSE OF POWER,Michael Savage,25.99,A former war correspondent works to expose a terrorist group and a plot at the highest levels of power.,St. Martin's,20.0,12.0,4.0,3,2011,9,17,False,False,False,False,False,False
mikegreenberg_allyoucouldaskfor,ALL YOU COULD ASK FOR,Mike Greenberg,,,Morrow,17.0,17.0,17.0,1,2013,4,6,False,False,False,False,False,False
mikemaden_tomclancylineofsight,TOM CLANCY LINE OF SIGHT,Mike Maden,,Jack Ryan Jr. risks his life to protect a woman in a country on the brink of civil war.,Putnam,11.0,6.0,3.0,4,2018,6,16,False,False,False,False,False,False
mikemaden_tomclancypointofcontact,TOM CLANCY: POINT OF CONTACT,Mike Maden,,Jack Ryan Jr. helps thwart a global financial crisis. (Tom Clancy died in 2013.),Putnam,15.0,9.5,3.0,6,2017,6,17,False,False,False,False,False,False
mirandabeverlywhittemore_bittersweet,BITTERSWEET,Miranda Beverly-Whittemore,,"Mabel, a scholarship student, is surprised when her blue-blooded roommate, Genevra Winslow,  invites her to spend the summer at the Winslow family's Vermont estate. It seems idyllic, but discovering the Winslows' secrets is dangerous.",Crown,20.0,20.0,20.0,1,2014,5,17,True,False,True,False,False,False
mirandajuly_thefirstbadman,THE FIRST BAD MAN,Miranda July,,A houseguest forces a passive woman into a bizarre but liberating sexual relationship.,Scribner,15.0,10.666666666666666,6.0,3,2015,1,17,False,False,False,True,False,False
mitchalbom_thefirstphonecallfromheaven,THE FIRST PHONE CALL FROM HEAVEN,Mitch Albom,,A small Michigan town is transformed when its residents receive phone calls said to be from heaven.,Harper,19.0,7.5,1.0,18,2013,11,16,False,False,False,False,False,False
mitchalbom_themagicstringsoffrankiepresto,THE MAGIC STRINGS OF FRANKIE PRESTO,Mitch Albom,,A mystical tale of a guitar genius’s journey through 20th-century music.,Harper,18.0,9.5,4.0,10,2015,11,14,False,False,False,False,False,False
mitchalbom_thetimekeeper,THE TIME KEEPER,Mitch Albom,24.990000000000002,"A fable about the inventor of the world’s first clock, who returns to our world after centuries of banishment; from the author of “Tuesdays With Morrie.”",Hyperion,18.0,10.5,1.0,18,2012,9,8,False,False,False,False,False,False
mlstedman_thelightbetweenoceans,THE LIGHT BETWEEN OCEANS,M L Stedman,25.0,An Australian lighthouse keeper and his wife decide to keep a baby who has washed ashore.,Scribner,18.0,9.6,4.0,10,2012,8,4,False,False,False,False,False,False
mohsinhamid_exitwest,EXIT WEST,Mohsin Hamid,,Lovers in a city overwhelmed with violence hear about mysterious doors that will carry them into an alien and uncertain future.,Riverhead,13.0,10.0,5.0,4,2017,3,11,True,False,True,True,False,False
mowalsh_mysunshineaway,MY SUNSHINE AWAY,M O Walsh,,,Putnam,19.0,18.5,18.0,2,2015,2,14,False,False,False,False,False,False
nalinisingh_kissofsnow,KISS OF SNOW,Nalini Singh,25.95,"A paranormal romance about the SnowDancer alpha, Hawke, and the young psy, Sienna; a Psy-Changeling novel.",Berkley,9.0,9.0,9.0,1,2011,6,4,False,False,False,True,False,False
nalinisingh_tangleofneed,TANGLE OF NEED,Nalini Singh,25.95,"A wolf changeling and a SnowDancer, passionately involved with each other, are drawn into a devastating Psy war; a Psy-Changeling novel.",Berkley Sensation,16.0,16.0,16.0,1,2012,6,2,False,False,False,True,False,False
nancygrace_deathonthedlist,DEATH ON THE D-LIST,Nancy Grace,25.99,Fading celebrities who appear on Hailey Dean’s TV show are being murdered.,Hyperion,13.0,13.0,13.0,1,2010,8,15,True,True,False,False,False,False
nancygrace_theeleventhvictim,THE ELEVENTH VICTIM,Nancy Grace,25.99,A prosecutor turned therapist is drawn back to crime-fighting when her clients start getting murdered one by one.,Hyperion,14.0,10.166666666666666,6.0,6,2009,8,15,True,True,False,False,False,False
nancyhoran_underthewideandstarrysky,UNDER THE WIDE AND STARRY SKY,Nancy Horan,,A novel about Robert Louis Stevenson’s troubled marriage.,Ballantine,12.0,10.333333333333334,9.0,3,2014,1,25,False,False,False,True,False,False
nancypickard_thescentofrainandlightning,THE SCENT OF RAIN AND LIGHTNING,Nancy Pickard,,,Ballantine,19.0,19.0,19.0,1,2010,5,9,False,False,False,False,False,False
nancythayer_theislandhouse,THE ISLAND HOUSE,Nancy Thayer,,,Ballantine,17.0,17.0,17.0,1,2016,6,4,False,False,False,False,False,False
naomialderman_thepower,THE POWER,Naomi Alderman,,Young women around the world suddenly have the ability to generate harmful electric shocks.,"Little, Brown",15.0,15.0,15.0,1,2018,1,6,False,False,False,False,False,False
naominovik_crucibleofgold,CRUCIBLE OF GOLD,Naomi Novik,,,Del Rey,19.0,19.0,19.0,1,2012,3,10,False,False,False,False,False,False
nathanhill_thenix,THE NIX,Nathan Hill,,An aspiring writer who spends too much time playing video games investigates the past of the mother who abandoned him.,Knopf,20.0,13.75,5.0,4,2016,9,3,False,False,True,False,False,False
nealstephenson_anathem,ANATHEM,Neal Stephenson,29.95,An order of cloistered mathematicians and scientists must save their Earth-like planet when catastrophe threatens.,William Morrow,15.0,9.25,1.0,4,2008,9,13,False,False,False,False,False,False
nealstephenson_reamde,REAMDE,Neal Stephenson,35.0,A virus invades a multiplayer online role-playing game and sets off a violent struggle.,Morrow/HarperCollins,12.0,8.0,4.0,2,2011,9,24,True,False,False,False,False,False
nealstephenson_seveneves,SEVENEVES,Neal Stephenson,,"Five thousand years after a small number of survivors of the moon’s explosion took refuge on an international space station, their descendants contemplate a return to Earth.",Morrow/HarperCollins,20.0,9.4,3.0,5,2015,5,23,False,False,False,False,False,False
nealstephensonandnicolegalland_theriseandfallofdodo,THE RISE AND FALL OF D. O. D. O.,Neal Stephenson and Nicole Galland,,"A near-future thriller combines science, magic and mystery.",Morrow/HarperCollins,11.0,11.0,11.0,1,2017,6,17,False,False,True,False,False,False
neilgaiman_norsemythology,NORSE MYTHOLOGY,Neil Gaiman,,A retelling of Norse folklore.,Norton,15.0,5.428571428571429,1.0,14,2017,2,11,False,False,False,False,False,False
neilgaiman_theoceanattheendofthelane,THE OCEAN AT THE END OF THE LANE,Neil Gaiman,,A middle-aged man recalls his lonely boyhood and his friendship with a remarkable girl.,Morrow/HarperCollins,19.0,8.76923076923077,1.0,13,2013,6,22,False,False,False,False,False,False
neilgaiman_triggerwarning,TRIGGER WARNING,Neil Gaiman,,Stories and poems about the power of imagination.,Morrow/HarperCollins,18.0,9.833333333333334,4.0,6,2015,2,7,False,False,False,False,False,False
nelsondemille_radiantangel,RADIANT ANGEL,Nelson DeMille,,A surveillance expert monitors the activities of a newly resurgent Russia.,Grand Central,19.0,9.0,1.0,7,2015,5,30,False,False,False,False,False,False
nelsondemille_thecubanaffair,THE CUBAN AFFAIR,Nelson DeMille,,A Miami lawyer solicits an Army veteran to go on a secret mission to recover $60 million stashed away in Cuba.,Simon & Schuster,12.0,6.833333333333333,1.0,6,2017,9,23,False,False,True,False,False,False
nelsondemille_thegatehouse,THE GATE HOUSE,Nelson DeMille,27.99,In a sequel to “The Gold Coast” (1990) a tax attorney and his ex-wife explore a reconciliation.,Grand Central,19.0,11.0,1.0,11,2008,11,1,False,False,False,False,False,False
nelsondemille_thelion,THE LION,Nelson DeMille,27.99,"John Corey, now a federal agent, pursues a Libyan terrorist who has returned to America bent on revenge.",Grand Central,20.0,10.2,2.0,10,2010,6,13,True,False,False,False,False,False
nelsondemille_thepanther,THE PANTHER,Nelson DeMille,27.99,"Posted to Yemen, the anti-terrorist task force agent John Corey and his wife, an F.B.I. agent, pursue a high-ranking Qaeda operative — who is out to avenge the death of the Libyan terrorist Corey killed in New York.",Grand Central,18.0,7.857142857142857,1.0,7,2012,10,20,True,False,False,False,True,False
nelsondemille_thequest,THE QUEST,Nelson DeMille,,Two journalists join an elderly priest who has recently escaped from an Ethiopian jail in a search for a holy relic.,Center Street,18.0,9.166666666666666,2.0,6,2013,9,21,False,False,False,False,False,False
nevadabarr_boarisland,BOAR ISLAND,Nevada Barr,,,Minotaur,17.0,17.0,17.0,1,2016,5,21,False,False,False,False,False,False
nevadabarr_borderline,BORDERLINE,Nevada Barr,25.95,"Off duty and on vacation in Big Bend National Park, Anna Pigeon rescues a baby and is drawn into cross-border intrigue.",Putnam,18.0,14.0,7.0,3,2009,4,11,False,False,False,False,False,False
nevadabarr_burn,BURN,Nevada Barr,25.99,"Anna Pigeon, on leave from the National Park Service, moves to New Orleans.",Minotaur,12.0,12.0,12.0,1,2010,8,8,False,False,False,False,False,False
nevadabarr_destroyerangel,DESTROYER ANGEL,Nevada Barr,,The National Park Service Ranger Anna Pigeon must rescue friends who are kidnapped while camping in Minnesota.,St. Martin's,8.0,8.0,8.0,1,2014,4,5,False,False,False,False,False,False
nevadabarr_therope,THE ROPE,Nevada Barr,25.99,"In the 17th Anna Pigeon mystery, Barr returns to 1995 to explore the dramatic circumstances that explain why this National Park Service ranger decided to go into law enforcement.",Minotaur,16.0,12.5,9.0,2,2012,1,21,False,False,True,False,False,False
