_id,bestsellers_date,published_date,amazon_product_url,author,description,price,publisher,title,rank,rank_last_week,weeks_on_list,l_author,l_title,book_id
5b4aa4ead3089013507dc1d3,2012-05-19,2012-06-03,http://www.amazon.com/The-Wind-Through-Keyhole-Tower-ebook/dp/B005GG0MTC?tag=NYTBS-20,Stephen King,"A new entry in the Dark Tower epic western-fantasy series; this novel, King says, is “Dark Tower 4.5.”",27,Scribner,THE WIND THROUGH THE KEYHOLE,9,8,4,stephenking,thewindthroughthekeyhole,stephenking_thewindthroughthekeyhole
5b4aa4ead3089013507dc1d4,2012-05-19,2012-06-03,http://www.amazon.com/Home-Vintage-International-Toni-Morrison/dp/0307740919?tag=NYTBS-20,Toni Morrison,A bitter Korean War veteran returns to a segregated America and revisits his small Georgia hometown.,24,Knopf,HOME,10,9,2,tonimorrison,home,tonimorrison_home
5b4aa4ead3089013507dc1d5,2012-05-19,2012-06-03,http://www.amazon.com/The-Witness-Nora-Roberts-ebook/dp/B0074VTHBQ?tag=NYTBS-20,Nora Roberts,A programmer hides from the Russian mob in the Ozarks.,27.95,Putnam,THE WITNESS,11,10,5,noraroberts,thewitness,noraroberts_thewitness
5b4aa4ead3089013507dc1d6,2012-05-19,2012-06-03,http://www.amazon.com/The-Road-Grace-Walk-ebook/dp/B005GG0MI8?tag=NYTBS-20,Richard Paul Evans,The continuing story of an ad executive who loses everything and embarks on a walk from Seattle to Key West; a sequel to “The Walk” and “Miles to Go.”,19.99,Simon & Schuster,THE ROAD TO GRACE,12,4,2,richardpaulevans,theroadtograce,richardpaulevans_theroadtograce
5b4aa4ead3089013507dc1d7,2012-05-19,2012-06-03,http://www.amazon.com/Dance-Dragons-Song-Ice-Fire/dp/0553582011?tag=NYTBS-20,George R R Martin,"After a colossal battle, the Seven Kingdoms face new threats; Book 5 of ""A Song of Ice and Fire.""",35,Bantam,A DANCE WITH DRAGONS,13,0,41,georgerrmartin,adancewithdragons,georgerrmartin_adancewithdragons
5b4aa4ead3089013507dc1d8,2012-05-19,2012-06-03,http://www.amazon.com/The-Sins-Father-Clifton-Chronicles/dp/1250010403?tag=NYTBS-20,Jeffrey Archer,"In the second volume of the Clifton Chronicles, Harry Clifton assumes the identity of a dead fellow sailor.",27.99,St. Martin's,THE SINS OF THE FATHER,14,11,2,jeffreyarcher,thesinsofthefather,jeffreyarcher_thesinsofthefather
5b4aa4ead3089013507dc1d9,2012-05-19,2012-06-03,http://www.amazon.com/The-Family-Corleone-Ed-Falco/dp/0446574627?tag=NYTBS-20,Ed Falco,"A prequel to “The Godfather,” based on a screenplay by Mario Puzo.",27.99,Grand Central,THE FAMILY CORLEONE,15,16,2,edfalco,thefamilycorleone,edfalco_thefamilycorleone
5b4aa4ead3089013507dc1da,2012-05-19,2012-06-03,http://www.amazon.com/Robert-B-Parkers-Lullaby-Spenser-ebook/dp/B0072O02EQ?tag=NYTBS-20,Ace Atkins,"Spenser helps a girl investigate her mother’s murder; a continuation of the series by Parker, who died in 2010.",26.95,Putnam,ROBERT B. PARKER’S LULLABY,16,12,3,aceatkins,robertbparkerslullaby,aceatkins_robertbparkerslullaby
5b4aa4ead3089013507dc1db,2012-05-19,2012-06-03,http://www.amazon.com/As-Crow-Flies-Longmire-Mysteries/dp/0670023515?tag=NYTBS-20,Craig Johnson,,0,Viking,AS THE CROW FLIES,17,0,0,craigjohnson,asthecrowflies,craigjohnson_asthecrowflies
5b4aa4ead3089013507dc1dc,2012-05-19,2012-06-03,http://www.amazon.com/A-Dogs-Journey-Novel/dp/0765330539?tag=NYTBS-20,W Bruce Cameron,"In a sequel to “A Dog’s Purpose,” Buddy the dog embraces a new destiny.",0,Tom Doherty/Forge,A DOG’S JOURNEY,18,0,0,wbrucecameron,adogsjourney,wbrucecameron_adogsjourney
5b4aa4ead3089013507dc1dd,2012-05-19,2012-06-03,http://www.amazon.com/The-Shoemakers-Wife-A-Novel/dp/0061257109?tag=NYTBS-20,Adriana Trigiani,Childhood sweethearts in turn-of-the-20th-century Italy meet again in America.,0,Harper/HarperCollins,THE SHOEMAKER’S WIFE,19,0,0,adrianatrigiani,theshoemakerswife,adrianatrigiani_theshoemakerswife
5b4aa4ead3089013507dc1de,2012-05-19,2012-06-03,http://www.amazon.com/Guilty-Wives-James-Patterson-ebook/dp/B004QX07EQ?tag=NYTBS-20,James Patterson and David Ellis,"Four friends in Monte Carlo for a luxurious girls’ vacation find themselves in prison, accused of an unthinkable crime. ",0,"Little, Brown",GUILTY WIVES,20,0,0,jamespattersonanddavidellis,guiltywives,jamespattersonanddavidellis_guiltywives
5b4aa4ead3089013507dc1df,2012-05-26,2012-06-10,http://www.amazon.com/Stolen-Prey-John-Sandford-ebook/dp/B0072NWK5G?tag=NYTBS-20,John Sandford,"When a Minnesota family is murdered, the Minneapolis investigator Lucas Davenport believes a Mexican drug gang is involved.",27.95,Putnam,STOLEN PREY,1,1,2,johnsandford,stolenprey,johnsandford_stolenprey
5b4aa4ead3089013507dc1e0,2012-05-26,2012-06-10,http://www.amazon.com/11th-Hour-Womens-Murder-Club/dp/0446571830?tag=NYTBS-20,James Patterson and Maxine Paetro,Detective Lindsay Boxer and the Women’s Murder Club investigate a possible serial killer.,27.99,"Little, Brown",11TH HOUR,2,2,3,jamespattersonandmaxinepaetro,11thhour,jamespattersonandmaxinepaetro_11thhour
5b4aa4ead3089013507dc1e1,2012-05-26,2012-06-10,http://www.amazon.com/Deadlocked-Sookie-Stackhouse-Novel-Blood-ebook/dp/B0072NZZGM?tag=NYTBS-20,Charlaine Harris,The telepathic waitress Sookie Stackhouse investigates a murder that has more to do with her than she imagines.,27.95,Ace,DEADLOCKED,3,3,4,charlaineharris,deadlocked,charlaineharris_deadlocked
5b4aa4ead3089013507dc1e2,2012-05-26,2012-06-10,http://www.amazon.com/Calico-Joe-Novel-John-Grisham/dp/0345541332?tag=NYTBS-20,John Grisham,"A pitcher beans a promising rookie, ending both their careers; years later, the pitcher’s son brings them together.",24.95,Doubleday,CALICO JOE,4,5,7,johngrisham,calicojoe,johngrisham_calicojoe
5b4aa4ead3089013507dc1e3,2012-05-26,2012-06-10,http://www.amazon.com/The-Innocent-David-Baldacci-ebook/dp/B006VFLIYK?tag=NYTBS-20,David Baldacci,A hitman who has become a target of the government rescues a teenage girl whose parents have been murdered.,27.99,Grand Central,THE INNOCENT,5,6,6,davidbaldacci,theinnocent,davidbaldacci_theinnocent
5b4aa4ead3089013507dc1e4,2012-05-26,2012-06-10,http://www.amazon.com/Bring-Bodies-Wolf-Hall-Book/dp/125002417X?tag=NYTBS-20,Hilary Mantel,"In this sequel to “Wolf Hall,” Thomas Cromwell conspires against Anne Boleyn, whom Henry VIII has turned against so that he can marry Jane Seymour.",28,John Macrae/Holt,BRING UP THE BODIES,6,8,3,hilarymantel,bringupthebodies,hilarymantel_bringupthebodies
5b4aa4ead3089013507dc1e5,2012-05-26,2012-06-10,http://www.amazon.com/In-One-Person-A-Novel-ebook/dp/B005LJEVK0?tag=NYTBS-20,John Irving,An aspiring writer struggles with his sexuality.,28,Simon & Schuster,IN ONE PERSON,7,7,3,johnirving,inoneperson,johnirving_inoneperson
5b4aa4ead3089013507dc1e6,2012-05-26,2012-06-10,http://www.amazon.com/Canada-Richard-Ford-ebook/dp/B006FO3ERQ?tag=NYTBS-20,Richard Ford,A boy takes refuge in Saskatchewan after his parents commit a robbery.,27.99,Ecco/HarperCollins Publishers,CANADA,8,0,1,richardford,canada,richardford_canada
5b4aa4ead3089013507dc1e7,2012-05-26,2012-06-10,http://www.amazon.com/The-Columbus-Affair-Novel-Admirals-ebook/dp/B005OCYQJU?tag=NYTBS-20,Steve Berry,The daughter of a disgraced journalist is held by a man who wants to force her father to help him discover a secret left by Columbus.,27,Ballantine,THE COLUMBUS AFFAIR,9,4,2,steveberry,thecolumbusaffair,steveberry_thecolumbusaffair
5b4aa4ead3089013507dc1e8,2012-05-26,2012-06-10,http://www.amazon.com/The-Wind-Through-Keyhole-Tower-ebook/dp/B005GG0MTC?tag=NYTBS-20,Stephen King,"A new entry in the Dark Tower epic western-fantasy series; this novel, King says, is “Dark Tower 4.5.”",27,Scribner,THE WIND THROUGH THE KEYHOLE,10,9,5,stephenking,thewindthroughthekeyhole,stephenking_thewindthroughthekeyhole
5b4aa4ead3089013507dc1e9,2012-05-26,2012-06-10,http://www.amazon.com/Dance-Dragons-Song-Ice-Fire/dp/0553582011?tag=NYTBS-20,George R R Martin,"After a colossal battle, the Seven Kingdoms face new threats; Book 5 of ""A Song of Ice and Fire.""",35,Bantam,A DANCE WITH DRAGONS,11,13,42,georgerrmartin,adancewithdragons,georgerrmartin_adancewithdragons
5b4aa4ead3089013507dc1ea,2012-05-26,2012-06-10,http://www.amazon.com/Home-Vintage-International-Toni-Morrison/dp/0307740919?tag=NYTBS-20,Toni Morrison,A bitter Korean War veteran returns to a segregated America and revisits his small Georgia hometown.,24,Knopf,HOME,12,10,3,tonimorrison,home,tonimorrison_home
5b4aa4ead3089013507dc1eb,2012-05-26,2012-06-10,http://www.amazon.com/The-Sins-Father-Clifton-Chronicles/dp/1250010403?tag=NYTBS-20,Jeffrey Archer,"In the second volume of the Clifton Chronicles, Harry Clifton assumes the identity of a dead fellow sailor.",27.99,St. Martin's,THE SINS OF THE FATHER,13,14,3,jeffreyarcher,thesinsofthefather,jeffreyarcher_thesinsofthefather
5b4aa4ead3089013507dc1ec,2012-05-26,2012-06-10,http://www.amazon.com/Beautiful-Sacrifice-Novel-Elizabeth-Lowell/dp/B00DPO39GK?tag=NYTBS-20,Elizabeth Lowell,"An archaeologist is drawn into a hunt for missing Mayan artifacts, possibly related to the prophecy about the end of the world.",25.99,Morrow/HarperCollins Publishers,BEAUTIFUL SACRIFICE,14,0,1,elizabethlowell,beautifulsacrifice,elizabethlowell_beautifulsacrifice
5b4aa4ead3089013507dc1ed,2012-05-26,2012-06-10,http://www.amazon.com/The-Road-Grace-Walk-ebook/dp/B005GG0MI8?tag=NYTBS-20,Richard Paul Evans,The continuing story of an ad executive who loses everything and embarks on a walk from Seattle to Key West; a sequel to “The Walk” and “Miles to Go.”,19.99,Simon & Schuster,THE ROAD TO GRACE,15,12,3,richardpaulevans,theroadtograce,richardpaulevans_theroadtograce
5b4aa4ead3089013507dc1ee,2012-05-26,2012-06-10,http://www.amazon.com/The-Family-Corleone-Ed-Falco/dp/0446574627?tag=NYTBS-20,Ed Falco,"A prequel to “The Godfather,” based on a screenplay by Mario Puzo.",0,Grand Central,THE FAMILY CORLEONE,16,0,0,edfalco,thefamilycorleone,edfalco_thefamilycorleone
5b4aa4ead3089013507dc1ef,2012-05-26,2012-06-10,http://www.amazon.com/Robert-B-Parkers-Lullaby-Spenser-ebook/dp/B0072O02EQ?tag=NYTBS-20,Ace Atkins,"The Boston P.I. Spenser helps a street-smart girl investigate her mother’s murder; a continuation of the series by Parker, who died in 2010. ",0,Putnam,ROBERT B. PARKER’S LULLABY,17,0,0,aceatkins,robertbparkerslullaby,aceatkins_robertbparkerslullaby
5b4aa4ead3089013507dc1f0,2012-05-26,2012-06-10,http://www.amazon.com/The-Witness-Nora-Roberts-ebook/dp/B0074VTHBQ?tag=NYTBS-20,Nora Roberts,"A woman hides from the Russian mob in the Ozarks, but her sharp mind and secretive nature attract the attention of the local police chief.",0,Putnam,THE WITNESS,18,0,0,noraroberts,thewitness,noraroberts_thewitness
5b4aa4ead3089013507dc1f1,2012-05-26,2012-06-10,http://www.amazon.com/The-Shoemakers-Wife-A-Novel/dp/0061257109?tag=NYTBS-20,Adriana Trigiani,Childhood sweethearts in turn-of-the-20th-century Italy meet again in America.,0,Harper/HarperCollins,THE SHOEMAKER’S WIFE,19,0,0,adrianatrigiani,theshoemakerswife,adrianatrigiani_theshoemakerswife
5b4aa4ead3089013507dc1f2,2012-05-26,2012-06-10,http://www.amazon.com/2312-Kim-Stanley-Robinson/dp/0316098124?tag=NYTBS-20,Kim Stanley Robinson,,0,Orbit,2312,20,0,0,kimstanleyrobinson,2312,kimstanleyrobinson_2312
5b4aa4ead3089013507dc1f3,2012-06-02,2012-06-17,http://www.amazon.com/The-Storm-NUMA-Files-ebook/dp/B0074VPJLS?tag=NYTBS-20,Clive Cussler and Graham Brown,"In the 10th NUMA Files novel, Kurt Austin and his team battle a plan to change the world’s weather.",27.95,Putnam,THE STORM,1,0,1,clivecusslerandgrahambrown,thestorm,clivecusslerandgrahambrown_thestorm
5b4aa4ead3089013507dc1f4,2012-06-02,2012-06-17,http://www.amazon.com/11th-Hour-Womens-Murder-Club/dp/0446571830?tag=NYTBS-20,James Patterson and Maxine Paetro,Detective Lindsay Boxer and the Women’s Murder Club investigate a possible serial killer.,27.99,"Little, Brown",11TH HOUR,2,2,4,jamespattersonandmaxinepaetro,11thhour,jamespattersonandmaxinepaetro_11thhour
5b4aa4ead3089013507dc1f5,2012-06-02,2012-06-17,http://www.amazon.com/Stolen-Prey-John-Sandford-ebook/dp/B0072NWK5G?tag=NYTBS-20,John Sandford,"When a Minnesota family is murdered, the Minneapolis investigator Lucas Davenport believes a Mexican drug gang is involved.",27.95,Putnam,STOLEN PREY,3,1,3,johnsandford,stolenprey,johnsandford_stolenprey
5b4aa4ead3089013507dc1f6,2012-06-02,2012-06-17,http://www.amazon.com/Calico-Joe-Novel-John-Grisham/dp/0345541332?tag=NYTBS-20,John Grisham,"A pitcher beans a promising rookie, ending both their careers; years later, the pitcher’s son brings them together.",24.95,Doubleday,CALICO JOE,4,4,8,johngrisham,calicojoe,johngrisham_calicojoe
5b4aa4ead3089013507dc1f7,2012-06-02,2012-06-17,http://www.amazon.com/Deadlocked-Sookie-Stackhouse-Novel-Blood-ebook/dp/B0072NZZGM?tag=NYTBS-20,Charlaine Harris,The telepathic waitress Sookie Stackhouse investigates a murder that has more to do with her than she imagines.,27.95,Ace,DEADLOCKED,5,3,5,charlaineharris,deadlocked,charlaineharris_deadlocked
5b4aa4ead3089013507dc1f8,2012-06-02,2012-06-17,http://www.amazon.com/Bring-Bodies-Wolf-Hall-Book/dp/125002417X?tag=NYTBS-20,Hilary Mantel,"In this sequel to “Wolf Hall,” Thomas Cromwell conspires against Anne Boleyn, whom Henry VIII has turned against so that he can marry Jane Seymour.",28,John Macrae/Holt,BRING UP THE BODIES,6,6,4,hilarymantel,bringupthebodies,hilarymantel_bringupthebodies
5b4aa4ead3089013507dc1f9,2012-06-02,2012-06-17,http://www.amazon.com/Blaze-Glory-Novel-Battle-Shiloh/dp/0345527356?tag=NYTBS-20,Jeff Shaara,A re-creation of the Battle of Shiloh in 1862.,28,Ballantine,A BLAZE OF GLORY,7,0,1,jeffshaara,ablazeofglory,jeffshaara_ablazeofglory
5b4aa4ead3089013507dc1fa,2012-06-02,2012-06-17,http://www.amazon.com/The-Innocent-David-Baldacci-ebook/dp/B006VFLIYK?tag=NYTBS-20,David Baldacci,A hit man who has become a target of the government rescues a teenage girl whose parents have been murdered.,27.99,Grand Central,THE INNOCENT,8,5,7,davidbaldacci,theinnocent,davidbaldacci_theinnocent
5b4aa4ead3089013507dc1fb,2012-06-02,2012-06-17,http://www.amazon.com/Dance-Dragons-Song-Ice-Fire/dp/0553582011?tag=NYTBS-20,George R R Martin,"After a colossal battle, the Seven Kingdoms face new threats; Book 5 of ""A Song of Ice and Fire.""",35,Bantam,A DANCE WITH DRAGONS,9,11,43,georgerrmartin,adancewithdragons,georgerrmartin_adancewithdragons
5b4aa4ead3089013507dc1fc,2012-06-02,2012-06-17,http://www.amazon.com/In-One-Person-A-Novel-ebook/dp/B005LJEVK0?tag=NYTBS-20,John Irving,An aspiring writer struggles with his sexuality.,28,Simon & Schuster,IN ONE PERSON,10,7,4,johnirving,inoneperson,johnirving_inoneperson
5b4aa4ead3089013507dc1fd,2012-06-02,2012-06-17,http://www.amazon.com/The-Wind-Through-Keyhole-Tower-ebook/dp/B005GG0MTC?tag=NYTBS-20,Stephen King,"A new entry in the Dark Tower epic western-fantasy series; this novel, King says, is “Dark Tower 4.5.”",27,Scribner,THE WIND THROUGH THE KEYHOLE,11,10,6,stephenking,thewindthroughthekeyhole,stephenking_thewindthroughthekeyhole
5b4aa4ead3089013507dc1fe,2012-06-02,2012-06-17,http://www.amazon.com/Canada-Richard-Ford-ebook/dp/B006FO3ERQ?tag=NYTBS-20,Richard Ford,A boy takes refuge in Saskatchewan after his parents commit a robbery.,27.99,Ecco/HarperCollins Publishers,CANADA,12,8,2,richardford,canada,richardford_canada
5b4aa4ead3089013507dc1ff,2012-06-02,2012-06-17,http://www.amazon.com/Istanbul-Passage-Novel-Joseph-Kanon/dp/1439156433?tag=NYTBS-20,Joseph Kanon,An American expatriate in Istanbul who worked for the Allies during World War II takes on a final postwar assignment.,26,Atria,ISTANBUL PASSAGE,13,0,1,josephkanon,istanbulpassage,josephkanon_istanbulpassage
5b4aa4ead3089013507dc200,2012-06-02,2012-06-17,http://www.amazon.com/Home-Vintage-International-Toni-Morrison/dp/0307740919?tag=NYTBS-20,Toni Morrison,A bitter Korean War veteran returns to a segregated America and revisits his small Georgia hometown.,24,Knopf,HOME,14,12,4,tonimorrison,home,tonimorrison_home
5b4aa4ead3089013507dc201,2012-06-02,2012-06-17,http://www.amazon.com/The-Road-Grace-Walk-ebook/dp/B005GG0MI8?tag=NYTBS-20,Richard Paul Evans,The continuing story of an ad executive who embarks on a walk from Seattle to Key West.,19.99,Simon & Schuster,THE ROAD TO GRACE,15,15,4,richardpaulevans,theroadtograce,richardpaulevans_theroadtograce
5b4aa4ead3089013507dc202,2012-06-02,2012-06-17,http://www.amazon.com/Tangle-Need-Changeling-Nalini-Singh/dp/0425247562?tag=NYTBS-20,Nalini Singh,"A wolf changeling and a SnowDancer, passionately involved with each other, are drawn into a devastating Psy war; a Psy-Changeling novel.",25.95,Berkley Sensation,TANGLE OF NEED,16,0,1,nalinisingh,tangleofneed,nalinisingh_tangleofneed
5b4aa4ead3089013507dc203,2012-06-02,2012-06-17,http://www.amazon.com/The-Sins-Father-Clifton-Chronicles/dp/1250010403?tag=NYTBS-20,Jeffrey Archer,"In the second volume of the Clifton Chronicles, it’s 1939 and Harry Clifton seizes a chance to bury his past. ",0,St. Martin's,THE SINS OF THE FATHER,17,0,0,jeffreyarcher,thesinsofthefather,jeffreyarcher_thesinsofthefather
5b4aa4ead3089013507dc204,2012-06-02,2012-06-17,http://www.amazon.com/Robert-B-Parkers-Lullaby-Spenser-ebook/dp/B0072O02EQ?tag=NYTBS-20,Ace Atkins,"The Boston P.I. Spenser helps a street-smart girl investigate her mother’s murder; a continuation of the series by Parker, who died in 2010. ",0,Putnam,ROBERT B. PARKER’S LULLABY,18,0,0,aceatkins,robertbparkerslullaby,aceatkins_robertbparkerslullaby
5b4aa4ead3089013507dc205,2012-06-02,2012-06-17,http://www.amazon.com/The-Columbus-Affair-Novel-Admirals-ebook/dp/B005OCYQJU?tag=NYTBS-20,Steve Berry,The daughter of a disgraced journalist is held by a man who wants to force her father to help him discover a secret left by Columbus.,0,Ballantine,THE COLUMBUS AFFAIR,19,0,0,steveberry,thecolumbusaffair,steveberry_thecolumbusaffair
5b4aa4ead3089013507dc206,2012-06-02,2012-06-17,http://www.amazon.com/The-Shoemakers-Wife-A-Novel/dp/0061257109?tag=NYTBS-20,Adriana Trigiani,Childhood sweethearts in turn-of-the-20th-century Italy meet again in America.,0,Harper/HarperCollins,THE SHOEMAKER’S WIFE,20,0,0,adrianatrigiani,theshoemakerswife,adrianatrigiani_theshoemakerswife
5b4aa4ead3089013507dc207,2012-06-09,2012-06-24,http://www.amazon.com/Kiss-Anita-Blake-Vampire-Hunter/dp/0425247546?tag=NYTBS-20,Laurell K Hamilton,"Investigating a teenager’s abduction, Anita Blake, vampire hunter, encounters a group of recently turned vampires.",27.95,Berkley,KISS THE DEAD,1,0,1,laurellkhamilton,kissthedead,laurellkhamilton_kissthedead
5b4aa4ead3089013507dc208,2012-06-09,2012-06-24,http://www.amazon.com/Gone-Girl-Novel-Gillian-Flynn-ebook/dp/B006LSZECO?tag=NYTBS-20,Gillian Flynn,A woman disappears on the day of her fifth anniversary; is her husband a killer?,25,Crown,GONE GIRL,2,0,1,gillianflynn,gonegirl,gillianflynn_gonegirl
5b4aa4ead3089013507dc209,2012-06-09,2012-06-24,http://www.amazon.com/Calico-Joe-Novel-John-Grisham/dp/0345541332?tag=NYTBS-20,John Grisham,"A pitcher beans a promising rookie, ending both their careers; years later, the pitcher’s son brings them together.",24.95,Doubleday,CALICO JOE,3,4,9,johngrisham,calicojoe,johngrisham_calicojoe
5b4aa4ead3089013507dc20a,2012-06-09,2012-06-24,http://www.amazon.com/The-Storm-NUMA-Files-ebook/dp/B0074VPJLS?tag=NYTBS-20,Clive Cussler and Graham Brown,"In the 10th NUMA Files novel, Kurt Austin and his team battle a plan to change the world’s weather.",27.95,Putnam,THE STORM,4,1,2,clivecusslerandgrahambrown,thestorm,clivecusslerandgrahambrown_thestorm
5b4aa4ead3089013507dc20b,2012-06-09,2012-06-24,http://www.amazon.com/Spring-Fever-Mary-Kay-Andrews-ebook/dp/B00779MU6E?tag=NYTBS-20,Mary Kay Andrews,Annajane Hudgens must decide whether she wants to reunite with her ex-husband.,25.99,St. Martin's,SPRING FEVER,5,0,1,marykayandrews,springfever,marykayandrews_springfever
5b4aa4ead3089013507dc20c,2012-06-09,2012-06-24,http://www.amazon.com/11th-Hour-Womens-Murder-Club/dp/0446571830?tag=NYTBS-20,James Patterson and Maxine Paetro,Detective Lindsay Boxer and the Women’s Murder Club investigate a possible serial killer.,27.99,"Little, Brown",11TH HOUR,6,2,5,jamespattersonandmaxinepaetro,11thhour,jamespattersonandmaxinepaetro_11thhour
5b4aa4ead3089013507dc20d,2012-06-09,2012-06-24,http://www.amazon.com/Stolen-Prey-John-Sandford-ebook/dp/B0072NWK5G?tag=NYTBS-20,John Sandford,"When a Minnesota family is murdered, the Minneapolis investigator Lucas Davenport believes a Mexican drug gang is involved.",27.95,Putnam,STOLEN PREY,7,3,4,johnsandford,stolenprey,johnsandford_stolenprey
5b4aa4ead3089013507dc20e,2012-06-09,2012-06-24,http://www.amazon.com/The-Innocent-David-Baldacci-ebook/dp/B006VFLIYK?tag=NYTBS-20,David Baldacci,A hit man who has become a target of the government rescues a teenage girl whose parents have been murdered.,27.99,Grand Central,THE INNOCENT,8,8,8,davidbaldacci,theinnocent,davidbaldacci_theinnocent
5b4aa4ead3089013507dc20f,2012-06-09,2012-06-24,http://www.amazon.com/Dance-Dragons-Song-Ice-Fire/dp/0553582011?tag=NYTBS-20,George R R Martin,"After a colossal battle, the Seven Kingdoms face new threats; Book 5 of ""A Song of Ice and Fire.""",35,Bantam,A DANCE WITH DRAGONS,9,9,44,georgerrmartin,adancewithdragons,georgerrmartin_adancewithdragons
5b4aa4ead3089013507dc210,2012-06-09,2012-06-24,http://www.amazon.com/Deadlocked-Sookie-Stackhouse-Novel-Blood-ebook/dp/B0072NZZGM?tag=NYTBS-20,Charlaine Harris,The telepathic waitress Sookie Stackhouse investigates a murder that has more to do with her than she imagines.,27.95,Ace,DEADLOCKED,10,5,6,charlaineharris,deadlocked,charlaineharris_deadlocked
5b4aa4ead3089013507dc211,2012-06-09,2012-06-24,http://www.amazon.com/Bring-Bodies-Wolf-Hall-Book/dp/125002417X?tag=NYTBS-20,Hilary Mantel,"In this sequel to “Wolf Hall,” Thomas Cromwell conspires against Anne Boleyn.",28,John Macrae/Holt,BRING UP THE BODIES,11,6,5,hilarymantel,bringupthebodies,hilarymantel_bringupthebodies
5b4aa4ead3089013507dc212,2012-06-09,2012-06-24,http://www.amazon.com/Robert-Ludlums-Bourne-Imperative-Jason/dp/0446564478?tag=NYTBS-20,Eric Van Lustbader,Robert Ludlum’s character Jason Bourne must discover the identity of an amnesiac being chased by the Mossad.,27.99,Grand Central,THE BOURNE IMPERATIVE,12,0,1,ericvanlustbader,thebourneimperative,ericvanlustbader_thebourneimperative
5b4aa4ead3089013507dc213,2012-06-09,2012-06-24,http://www.amazon.com/Blaze-Glory-Novel-Battle-Shiloh/dp/0345527356?tag=NYTBS-20,Jeff Shaara,A re-creation of the Battle of Shiloh in 1862.,28,Ballantine,A BLAZE OF GLORY,13,7,2,jeffshaara,ablazeofglory,jeffshaara_ablazeofglory
5b4aa4ead3089013507dc214,2012-06-09,2012-06-24,http://www.amazon.com/The-Wind-Through-Keyhole-Tower-ebook/dp/B005GG0MTC?tag=NYTBS-20,Stephen King,"A new entry in the Dark Tower epic western-fantasy series; this novel, King says, is “Dark Tower 4.5.”",27,Scribner,THE WIND THROUGH THE KEYHOLE,14,11,7,stephenking,thewindthroughthekeyhole,stephenking_thewindthroughthekeyhole
5b4aa4ead3089013507dc215,2012-06-09,2012-06-24,http://www.amazon.com/Redshirts-Novel-Three-Codas-Winner/dp/0765316994?tag=NYTBS-20,John Scalzi,A “Star Trek” satire written from the point of view of expendabe crew members.,24.99,Tor/Tom Doherty,REDSHIRTS,15,0,1,johnscalzi,redshirts,johnscalzi_redshirts
5b4aa4ead3089013507dc216,2012-06-09,2012-06-24,http://www.amazon.com/Canada-Richard-Ford-ebook/dp/B006FO3ERQ?tag=NYTBS-20,Richard Ford,A boy takes refuge in Saskatchewan after his parents commit a robbery.,27.99,Ecco/HarperCollins Publishers,CANADA,16,12,3,richardford,canada,richardford_canada
5b4aa4ead3089013507dc217,2012-06-09,2012-06-24,http://www.amazon.com/In-One-Person-A-Novel-ebook/dp/B005LJEVK0?tag=NYTBS-20,John Irving,An aspiring writer struggles with his sexuality.,0,Simon & Schuster,IN ONE PERSON,17,0,0,johnirving,inoneperson,johnirving_inoneperson
5b4aa4ead3089013507dc218,2012-06-09,2012-06-24,http://www.amazon.com/Istanbul-Passage-Novel-Joseph-Kanon/dp/1439156433?tag=NYTBS-20,Joseph Kanon,An American expatriate in Istanbul who worked for the Allies during World War II takes on a final postwar assignment.,0,Atria,ISTANBUL PASSAGE,18,0,0,josephkanon,istanbulpassage,josephkanon_istanbulpassage
5b4aa4ead3089013507dc219,2012-06-09,2012-06-24,http://www.amazon.com/The-Columbus-Affair-Novel-Admirals-ebook/dp/B005OCYQJU?tag=NYTBS-20,Steve Berry,The daughter of a disgraced journalist is held by a man who wants to force her father to help him discover a secret left by Columbus.,0,Ballantine,THE COLUMBUS AFFAIR,19,0,0,steveberry,thecolumbusaffair,steveberry_thecolumbusaffair
5b4aa4ead3089013507dc21a,2012-06-09,2012-06-24,http://www.amazon.com/Home-Vintage-International-Toni-Morrison/dp/0307740919?tag=NYTBS-20,Toni Morrison,"A bitter Korean War veteran returns to a segregated America and revisits his small Georgia hometown, where buried secrets are unearthed.",0,Knopf,HOME,20,0,0,tonimorrison,home,tonimorrison_home
5b4aa4ead3089013507dc21b,2012-06-16,2012-07-01,http://www.amazon.com/Calico-Joe-Novel-John-Grisham/dp/0345541332?tag=NYTBS-20,John Grisham,"A pitcher beans a promising rookie, ending both their careers; years later, the pitcher’s son brings them together.",24.95,Doubleday,CALICO JOE,1,3,10,johngrisham,calicojoe,johngrisham_calicojoe
5b4aa4ead3089013507dc21c,2012-06-16,2012-07-01,http://www.amazon.com/Mission-Paris-Novel-Alan-Furst/dp/0812981820?tag=NYTBS-20,Alan Furst,"In Paris in 1938, an actor stumbles into the clutches of Nazi conspirators who want to exploit his celebrity.",27,Random House,MISSION TO PARIS,2,0,1,alanfurst,missiontoparis,alanfurst_missiontoparis
5b4aa4ead3089013507dc21d,2012-06-16,2012-07-01,http://www.amazon.com/Gone-Girl-Novel-Gillian-Flynn-ebook/dp/B006LSZECO?tag=NYTBS-20,Gillian Flynn,A woman disappears on the day of her fifth anniversary; is her husband a killer?,25,Crown,GONE GIRL,3,2,2,gillianflynn,gonegirl,gillianflynn_gonegirl
